<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
GAZP,1,20200302,155200,197.5000000,198.2100000,197.2200000,197.9200000
GAZP,1,20200302,155300,198.0000000,199.1100000,197.7800000,198.9900000
GAZP,1,20200302,155400,199.0700000,199.1400000,198.0600000,198.5300000
GAZP,1,20200302,155500,198.5000000,199.2700000,198.3800000,199.2000000
GAZP,1,20200302,155600,199.2000000,199.8500000,199.0800000,199.7800000
GAZP,1,20200302,155700,199.8200000,200.3700000,199.2700000,200.3400000
GAZP,1,20200302,155800,200.3400000,200.9500000,199.9700000,200.5800000
GAZP,1,20200302,155900,200.5800000,200.8800000,199.7400000,199.7900000
GAZP,1,20200302,160000,199.7900000,199.8900000,198.5100000,198.7300000
GAZP,1,20200302,160100,198.8000000,198.9700000,198.4900000,198.7900000
GAZP,1,20200302,160200,198.7900000,199.2900000,198.5800000,198.7000000
GAZP,1,20200302,160300,198.7000000,198.7000000,198.1100000,198.6300000
GAZP,1,20200302,160400,198.6300000,199.2900000,198.5200000,199.2900000
GAZP,1,20200302,160500,199.2900000,199.4000000,198.7500000,198.9500000
GAZP,1,20200302,160600,198.9400000,199.1900000,198.5900000,198.6600000
GAZP,1,20200302,160700,198.6800000,198.7000000,198.5000000,198.6900000
GAZP,1,20200302,160800,198.7000000,198.9100000,198.6200000,198.7900000
GAZP,1,20200302,160900,198.7200000,198.7300000,198.5500000,198.6000000
GAZP,1,20200302,161000,198.6000000,198.6900000,197.7000000,198.1100000
GAZP,1,20200302,161100,198.0500000,198.1700000,197.7800000,197.7800000
GAZP,1,20200302,161200,197.8200000,198.4900000,197.8000000,198.4300000
GAZP,1,20200302,161300,198.4800000,198.5500000,197.9900000,198.4200000
GAZP,1,20200302,161400,198.4600000,198.5500000,198.2000000,198.4600000
GAZP,1,20200302,161500,198.4600000,198.7000000,198.2400000,198.6300000
GAZP,1,20200302,161600,198.7000000,198.9000000,198.5500000,198.8500000
GAZP,1,20200302,161700,198.8700000,199.5900000,198.8700000,199.3500000
GAZP,1,20200302,161800,199.3500000,199.6000000,199.2100000,199.4200000
GAZP,1,20200302,161900,199.4200000,199.4300000,199.0100000,199.3000000
GAZP,1,20200302,162000,199.3000000,199.3000000,198.7000000,198.7200000
GAZP,1,20200302,162100,198.7800000,199.1900000,198.6700000,198.8900000
GAZP,1,20200302,162200,198.9700000,199.0000000,198.6600000,198.6800000
GAZP,1,20200302,162300,198.7000000,198.7700000,198.3000000,198.3900000
GAZP,1,20200302,162400,198.4500000,198.7000000,198.2700000,198.7000000
GAZP,1,20200302,162500,198.7000000,198.7700000,198.3800000,198.4300000
GAZP,1,20200302,162600,198.3800000,198.4500000,198.2300000,198.3900000
GAZP,1,20200302,162700,198.3200000,198.4700000,198.2400000,198.2600000
GAZP,1,20200302,162800,198.3800000,198.3900000,198.2000000,198.3000000
GAZP,1,20200302,162900,198.2100000,198.3000000,197.9800000,198.2100000
GAZP,1,20200302,163000,198.2300000,198.2300000,197.7000000,197.7800000
GAZP,1,20200302,163100,197.7800000,197.8900000,197.5000000,197.5200000
GAZP,1,20200302,163200,197.6900000,198.1200000,197.6100000,197.9600000
GAZP,1,20200302,163300,197.9600000,198.2000000,197.8800000,198.0900000
GAZP,1,20200302,163400,198.0300000,198.1600000,197.8200000,197.9700000
GAZP,1,20200302,163500,197.9700000,198.4000000,197.9100000,198.0000000
GAZP,1,20200302,163600,198.0000000,198.1100000,197.5100000,197.5100000
GAZP,1,20200302,163700,197.5400000,197.9000000,197.5000000,197.6700000
GAZP,1,20200302,163800,197.6700000,197.9700000,197.6100000,197.7700000
GAZP,1,20200302,163900,197.7700000,197.8100000,197.0000000,197.0900000
GAZP,1,20200302,164000,197.1100000,197.4000000,196.6000000,197.3200000
GAZP,1,20200302,164100,197.3200000,198.1000000,197.2300000,197.8900000
GAZP,1,20200302,164200,197.9700000,198.1700000,197.3700000,197.9100000
GAZP,1,20200302,164300,197.9800000,198.2000000,197.6100000,197.7400000
GAZP,1,20200302,164400,197.6400000,197.7400000,197.3700000,197.4700000
GAZP,1,20200302,164500,197.4000000,197.9000000,197.3600000,197.5200000
GAZP,1,20200302,164600,197.6100000,197.8500000,197.5000000,197.5400000
GAZP,1,20200302,164700,197.6500000,197.7600000,197.3700000,197.7200000
GAZP,1,20200302,164800,197.7400000,197.8000000,197.5300000,197.7000000
GAZP,1,20200302,164900,197.7200000,198.0000000,197.7000000,197.9900000
GAZP,1,20200302,165000,197.9900000,198.1400000,197.8300000,197.9500000
GAZP,1,20200302,165100,197.9500000,198.8000000,197.9500000,198.3700000
GAZP,1,20200302,165200,198.4700000,199.7500000,198.4700000,199.6800000
GAZP,1,20200302,165300,199.5700000,200.2000000,199.3900000,199.4400000
GAZP,1,20200302,165400,199.4000000,199.6000000,198.9400000,199.1600000
GAZP,1,20200302,165500,199.0500000,199.9900000,199.0000000,199.9700000
GAZP,1,20200302,165600,199.9900000,200.2300000,199.7200000,200.1400000
GAZP,1,20200302,165700,200.1600000,200.4300000,199.8300000,200.2000000
GAZP,1,20200302,165800,200.2000000,200.4000000,200.1400000,200.2000000
GAZP,1,20200302,165900,200.2000000,200.6900000,200.0500000,200.3400000
GAZP,1,20200302,170000,200.4100000,201.4500000,200.3400000,201.1300000
GAZP,1,20200302,170100,201.1400000,201.5600000,200.9500000,201.5000000
GAZP,1,20200302,170200,201.4000000,201.9000000,201.4000000,201.8000000
GAZP,1,20200302,170300,201.8900000,202.2000000,201.6100000,201.6200000
GAZP,1,20200302,170400,201.7700000,202.6500000,201.3800000,202.5800000
GAZP,1,20200302,170500,202.5800000,202.7000000,201.6300000,201.7500000
GAZP,1,20200302,170600,201.7500000,201.9700000,201.7000000,201.8000000
GAZP,1,20200302,170700,201.7600000,202.2100000,201.7500000,202.0000000
GAZP,1,20200302,170800,202.0500000,202.1200000,201.7800000,201.8900000
GAZP,1,20200302,170900,201.8000000,202.1000000,201.7500000,201.9400000
GAZP,1,20200302,171000,201.9300000,202.0600000,201.8000000,201.9000000
GAZP,1,20200302,171100,201.8600000,201.9400000,201.3800000,201.5400000
GAZP,1,20200302,171200,201.5600000,201.8400000,201.5000000,201.6500000
GAZP,1,20200302,171300,201.6500000,201.9500000,201.5800000,201.9200000
GAZP,1,20200302,171400,201.9200000,202.0300000,201.5800000,201.8200000
GAZP,1,20200302,171500,201.8400000,201.8400000,201.3400000,201.5100000
GAZP,1,20200302,171600,201.5000000,201.5200000,201.0800000,201.1100000
GAZP,1,20200302,171700,201.1500000,201.2200000,200.9000000,201.0400000
GAZP,1,20200302,171800,201.0000000,201.1000000,200.8800000,200.9400000
GAZP,1,20200302,171900,200.9500000,201.7000000,200.9400000,201.6000000
GAZP,1,20200302,172000,201.6900000,201.9700000,201.6900000,201.9600000
GAZP,1,20200302,172100,201.9100000,202.3300000,201.9000000,202.2800000
GAZP,1,20200302,172200,202.2500000,202.3600000,202.0200000,202.2600000
GAZP,1,20200302,172300,202.2600000,203.2700000,202.2500000,203.1600000
GAZP,1,20200302,172400,203.1600000,203.4400000,203.0800000,203.4200000
GAZP,1,20200302,172500,203.4200000,203.5700000,203.1500000,203.2800000
GAZP,1,20200302,172600,203.3700000,203.5000000,203.2800000,203.4900000
GAZP,1,20200302,172700,203.5000000,203.8600000,203.4700000,203.6800000
GAZP,1,20200302,172800,203.7600000,204.0000000,203.5300000,203.8000000
GAZP,1,20200302,172900,203.7900000,203.8000000,203.5800000,203.7100000
GAZP,1,20200302,173000,203.7100000,203.7800000,203.0100000,203.0100000
GAZP,1,20200302,173100,203.1000000,203.1000000,202.5500000,203.0900000
GAZP,1,20200302,173200,203.1100000,203.1500000,202.3600000,202.4500000
GAZP,1,20200302,173300,202.4500000,202.8400000,202.4300000,202.6800000
GAZP,1,20200302,173400,202.6800000,202.7000000,201.7000000,201.9200000
GAZP,1,20200302,173500,201.9200000,201.9400000,201.3800000,201.4100000
GAZP,1,20200302,173600,201.4800000,201.4800000,200.3700000,200.7200000
GAZP,1,20200302,173700,200.6800000,200.8400000,199.0000000,200.5200000
GAZP,1,20200302,173800,200.6100000,200.8000000,200.2000000,200.7000000
GAZP,1,20200302,173900,200.7000000,201.0700000,200.6100000,200.7400000
GAZP,1,20200302,174000,200.7400000,201.0200000,200.4300000,201.0000000
GAZP,1,20200302,174100,200.9600000,201.5000000,200.8000000,201.0100000
GAZP,1,20200302,174200,201.1000000,201.3000000,200.3100000,200.4700000
GAZP,1,20200302,174300,200.3100000,201.0100000,200.2100000,200.8400000
GAZP,1,20200302,174400,200.8800000,200.9100000,200.5000000,200.7000000
GAZP,1,20200302,174500,200.7000000,201.2700000,200.6200000,201.2200000
GAZP,1,20200302,174600,201.2100000,201.3000000,201.0000000,201.1000000
GAZP,1,20200302,174700,201.0400000,201.1800000,200.6000000,201.0500000
GAZP,1,20200302,174800,201.0800000,201.0900000,200.4500000,200.6200000
GAZP,1,20200302,174900,200.6000000,200.7500000,200.2000000,200.3200000
GAZP,1,20200302,175000,200.2400000,200.2500000,199.6000000,199.7900000
GAZP,1,20200302,175100,199.8100000,200.0800000,199.6100000,200.0800000
GAZP,1,20200302,175200,199.9600000,200.2100000,199.8100000,199.8800000
GAZP,1,20200302,175300,199.8800000,200.6300000,199.8500000,200.4300000
GAZP,1,20200302,175400,200.3900000,200.5000000,200.2800000,200.3200000
GAZP,1,20200302,175500,200.2800000,200.3200000,199.8000000,200.0900000
GAZP,1,20200302,175600,200.1000000,200.1400000,199.9000000,199.9200000
GAZP,1,20200302,175700,199.9000000,200.4400000,199.9000000,200.4000000
GAZP,1,20200302,175800,200.3800000,200.4000000,200.1300000,200.3400000
GAZP,1,20200302,175900,200.3400000,200.4000000,199.9000000,200.2500000
GAZP,1,20200302,180000,200.2100000,200.4900000,199.8400000,200.0000000
GAZP,1,20200302,180100,200.0000000,200.1800000,198.8500000,199.0400000
GAZP,1,20200302,180200,199.0000000,199.6600000,198.9100000,199.3500000
GAZP,1,20200302,180300,199.3400000,199.8400000,199.2000000,199.4000000
GAZP,1,20200302,180400,199.3000000,199.3400000,198.7700000,199.0000000
GAZP,1,20200302,180500,199.0000000,199.0000000,198.3800000,198.6500000
GAZP,1,20200302,180600,198.6500000,198.7000000,198.0000000,198.1600000
GAZP,1,20200302,180700,198.1600000,198.2900000,197.4200000,197.5400000
GAZP,1,20200302,180800,197.5900000,198.3300000,197.3800000,198.0000000
GAZP,1,20200302,180900,198.0000000,198.7000000,197.8800000,198.5800000
GAZP,1,20200302,181000,198.5800000,198.7000000,197.8300000,198.3200000
GAZP,1,20200302,181100,198.3200000,198.6700000,198.1100000,198.4200000
GAZP,1,20200302,181200,198.4100000,198.7100000,198.3100000,198.5000000
GAZP,1,20200302,181300,198.5000000,199.0000000,198.4900000,198.7900000
GAZP,1,20200302,181400,198.7600000,199.3800000,198.7600000,199.2900000
GAZP,1,20200302,181500,199.3000000,199.3700000,198.7900000,198.9900000
GAZP,1,20200302,181600,198.9900000,198.9900000,198.5600000,198.9100000
GAZP,1,20200302,181700,198.8800000,198.8800000,198.4200000,198.4800000
GAZP,1,20200302,181800,198.4300000,198.5500000,198.2000000,198.5500000
GAZP,1,20200302,181900,198.5000000,198.9700000,198.3700000,198.7900000
GAZP,1,20200302,182000,198.7800000,198.7900000,198.3000000,198.3800000
GAZP,1,20200302,182100,198.3800000,198.4900000,198.2000000,198.3100000
GAZP,1,20200302,182200,198.3200000,198.3400000,198.0000000,198.0900000
GAZP,1,20200302,182300,198.0800000,198.2800000,197.9500000,198.2800000
GAZP,1,20200302,182400,198.2500000,198.4800000,198.1200000,198.4800000
GAZP,1,20200302,182500,198.4800000,198.7000000,198.2000000,198.7000000
GAZP,1,20200302,182600,198.7000000,198.8000000,198.5000000,198.5400000
GAZP,1,20200302,182700,198.5400000,199.0000000,198.5000000,198.8000000
GAZP,1,20200302,182800,198.8300000,199.3300000,198.8000000,199.3100000
GAZP,1,20200302,182900,199.2500000,199.2500000,198.7900000,199.0800000
GAZP,1,20200302,183000,199.0200000,199.1200000,198.4100000,198.4700000
GAZP,1,20200302,183100,198.4600000,198.6800000,198.3300000,198.6800000
GAZP,1,20200302,183200,198.6800000,198.8800000,198.6100000,198.7300000
GAZP,1,20200302,183300,198.7300000,199.1000000,198.6300000,199.1000000
GAZP,1,20200302,183400,199.1100000,199.4400000,199.0900000,199.3800000
GAZP,1,20200302,183500,199.3500000,199.4500000,199.2500000,199.3800000
GAZP,1,20200302,183600,199.3500000,199.5600000,199.2600000,199.5600000
GAZP,1,20200302,183700,199.5700000,199.7000000,199.2900000,199.7000000
GAZP,1,20200302,183800,199.6900000,199.9000000,199.5300000,199.7700000
GAZP,1,20200302,183900,199.6100000,200.0000000,199.5500000,200.0000000
GAZP,1,20200302,184500,198.7800000,198.7800000,198.7800000,198.7800000
GAZP,1,20200302,184600,198.7800000,198.7800000,198.7800000,198.7800000
GAZP,1,20200302,184700,198.7800000,198.7800000,198.7800000,198.7800000
GAZP,1,20200302,184800,198.7800000,198.7800000,198.7800000,198.7800000
GAZP,1,20200302,184900,198.7800000,198.7800000,198.7800000,198.7800000
GAZP,1,20200303,100000,204.7800000,205.2700000,203.3200000,203.8100000
GAZP,1,20200303,100100,203.8600000,204.3800000,203.5000000,204.1200000
GAZP,1,20200303,100200,204.0500000,204.2400000,203.6500000,203.8300000
GAZP,1,20200303,100300,203.8300000,203.8900000,202.5200000,202.6000000
GAZP,1,20200303,100400,202.6000000,202.8800000,202.3400000,202.8800000
GAZP,1,20200303,100500,202.9600000,203.6500000,202.8700000,203.4000000
GAZP,1,20200303,100600,203.3900000,203.3900000,203.0100000,203.1200000
GAZP,1,20200303,100700,203.1400000,203.2700000,202.3900000,202.3900000
GAZP,1,20200303,100800,202.4000000,202.4900000,201.8100000,201.8900000
GAZP,1,20200303,100900,201.9900000,202.4100000,201.9600000,202.3900000
GAZP,1,20200303,101000,202.4100000,202.8700000,202.3700000,202.7400000
GAZP,1,20200303,101100,202.7400000,203.0000000,202.4100000,202.4100000
GAZP,1,20200303,101200,202.4700000,202.4900000,202.0900000,202.1000000
GAZP,1,20200303,101300,202.0900000,202.7800000,202.0300000,202.7800000
GAZP,1,20200303,101400,202.7800000,202.8000000,202.3600000,202.7100000
GAZP,1,20200303,101500,202.6500000,202.7500000,202.4100000,202.6000000
GAZP,1,20200303,101600,202.5900000,202.7800000,202.4500000,202.5500000
GAZP,1,20200303,101700,202.5500000,202.5600000,202.3000000,202.3800000
GAZP,1,20200303,101800,202.3800000,202.6300000,202.1800000,202.2700000
GAZP,1,20200303,101900,202.1900000,202.3100000,201.3700000,201.8000000
GAZP,1,20200303,102000,201.8000000,201.8700000,201.1500000,201.1900000
GAZP,1,20200303,102100,201.2100000,201.3600000,200.8300000,201.0700000
GAZP,1,20200303,102200,201.0000000,201.5000000,200.9500000,201.4700000
GAZP,1,20200303,102300,201.4700000,201.7300000,201.3000000,201.4200000
GAZP,1,20200303,102400,201.5300000,201.6500000,201.1200000,201.5200000
GAZP,1,20200303,102500,201.5300000,201.7700000,201.4500000,201.7700000
GAZP,1,20200303,102600,201.7900000,201.8700000,201.5000000,201.5200000
GAZP,1,20200303,102700,201.5800000,201.8700000,201.5300000,201.7600000
GAZP,1,20200303,102800,201.7600000,201.9400000,201.6600000,201.9400000
GAZP,1,20200303,102900,201.8700000,202.1900000,201.8300000,201.9000000
GAZP,1,20200303,103000,201.9300000,202.0300000,201.8300000,201.9200000
GAZP,1,20200303,103100,201.9800000,202.0900000,201.8500000,202.0600000
GAZP,1,20200303,103200,202.0700000,202.3800000,201.8600000,202.0000000
GAZP,1,20200303,103300,202.0000000,202.2500000,201.9100000,202.0300000
GAZP,1,20200303,103400,202.0900000,202.1600000,201.8700000,201.9700000
GAZP,1,20200303,103500,201.9500000,202.0700000,201.8500000,201.9200000
GAZP,1,20200303,103600,201.8500000,202.0000000,201.5400000,201.6300000
GAZP,1,20200303,103700,201.6100000,201.8000000,201.5300000,201.5700000
GAZP,1,20200303,103800,201.5700000,202.1000000,201.5700000,201.9400000
GAZP,1,20200303,103900,201.9400000,202.0300000,201.7900000,201.9400000
GAZP,1,20200303,104000,201.9400000,202.2000000,201.9000000,202.1400000
GAZP,1,20200303,104100,202.1300000,202.4000000,202.1300000,202.3900000
GAZP,1,20200303,104200,202.3800000,202.9500000,202.2100000,202.9500000
GAZP,1,20200303,104300,202.9500000,202.9900000,202.6500000,202.8700000
GAZP,1,20200303,104400,202.8600000,202.9000000,202.6800000,202.9000000
GAZP,1,20200303,104500,202.8900000,202.9000000,202.4400000,202.5500000
GAZP,1,20200303,104600,202.5000000,202.5000000,202.2600000,202.3900000
GAZP,1,20200303,104700,202.3500000,202.6800000,202.3500000,202.5000000
GAZP,1,20200303,104800,202.5000000,202.6000000,202.2100000,202.2900000
GAZP,1,20200303,104900,202.2900000,202.3900000,202.1500000,202.3000000
GAZP,1,20200303,105000,202.3100000,202.4400000,202.2400000,202.3000000
GAZP,1,20200303,105100,202.3600000,202.4800000,202.3000000,202.4800000
GAZP,1,20200303,105200,202.4800000,202.4800000,202.3000000,202.3700000
GAZP,1,20200303,105300,202.3400000,202.3900000,202.3000000,202.3300000
GAZP,1,20200303,105400,202.3900000,202.6000000,202.3300000,202.4600000
GAZP,1,20200303,105500,202.4000000,202.5600000,202.3300000,202.3600000
GAZP,1,20200303,105600,202.3300000,202.6800000,202.3000000,202.5800000
GAZP,1,20200303,105700,202.5800000,202.7000000,202.4000000,202.4800000
GAZP,1,20200303,105800,202.5100000,202.8500000,202.4800000,202.7900000
GAZP,1,20200303,105900,202.7100000,203.2700000,202.7100000,203.2600000
GAZP,1,20200303,110000,203.2100000,203.4000000,202.6100000,203.4000000
GAZP,1,20200303,110100,203.4000000,203.7700000,203.1400000,203.5300000
GAZP,1,20200303,110200,203.5100000,203.6800000,203.1300000,203.4600000
GAZP,1,20200303,110300,203.3800000,203.8000000,203.2500000,203.6500000
GAZP,1,20200303,110400,203.6800000,203.7300000,203.1200000,203.1800000
GAZP,1,20200303,110500,203.2200000,203.4000000,202.7000000,202.8700000
GAZP,1,20200303,110600,202.8600000,203.3300000,202.6000000,202.9400000
GAZP,1,20200303,110700,202.9500000,203.3000000,202.8900000,203.0200000
GAZP,1,20200303,110800,203.0200000,203.2900000,202.8100000,203.1100000
GAZP,1,20200303,110900,203.0700000,203.3500000,203.0600000,203.3000000
GAZP,1,20200303,111000,203.1900000,203.4000000,203.1100000,203.2500000
GAZP,1,20200303,111100,203.2500000,203.4000000,203.2100000,203.3200000
GAZP,1,20200303,111200,203.3200000,203.5000000,203.1200000,203.3900000
GAZP,1,20200303,111300,203.4700000,204.1100000,203.4000000,204.1000000
GAZP,1,20200303,111400,204.0100000,204.0900000,203.6000000,203.8200000
GAZP,1,20200303,111500,203.8200000,204.0200000,203.6100000,203.9300000
GAZP,1,20200303,111600,203.9600000,204.1100000,203.8400000,203.9300000
GAZP,1,20200303,111700,203.9300000,204.3700000,203.8100000,204.1000000
GAZP,1,20200303,111800,204.1100000,204.2300000,204.0100000,204.1000000
GAZP,1,20200303,111900,204.0600000,204.3700000,204.0300000,204.3600000
GAZP,1,20200303,112000,204.3600000,204.6000000,204.2900000,204.5000000
GAZP,1,20200303,112100,204.4800000,204.9100000,204.4000000,204.7400000
GAZP,1,20200303,112200,204.6900000,205.0900000,204.6900000,204.9200000
GAZP,1,20200303,112300,204.9200000,205.0000000,204.7600000,204.8800000
GAZP,1,20200303,112400,204.8800000,204.9600000,204.5500000,204.6900000
GAZP,1,20200303,112500,204.6900000,204.7600000,204.1300000,204.2900000
GAZP,1,20200303,112600,204.2300000,204.2500000,203.8300000,203.9200000
GAZP,1,20200303,112700,203.9900000,204.1700000,203.8300000,204.0400000
GAZP,1,20200303,112800,204.0100000,204.0400000,203.6100000,203.7200000
GAZP,1,20200303,112900,203.6400000,203.8600000,203.6000000,203.8000000
GAZP,1,20200303,113000,203.7700000,204.0700000,203.7100000,203.7500000
GAZP,1,20200303,113100,203.7800000,203.9200000,203.7200000,203.8000000
GAZP,1,20200303,113200,203.8700000,204.0700000,203.8300000,204.0000000
GAZP,1,20200303,113300,203.9800000,204.0700000,203.9400000,203.9600000
GAZP,1,20200303,113400,203.9400000,204.0000000,203.9400000,204.0000000
GAZP,1,20200303,113500,203.9400000,204.0700000,203.9400000,204.0200000
GAZP,1,20200303,113600,204.0400000,204.0700000,204.0000000,204.0000000
GAZP,1,20200303,113700,204.0100000,204.0700000,204.0000000,204.0300000
GAZP,1,20200303,113800,204.0300000,204.2700000,204.0100000,204.1000000
GAZP,1,20200303,113900,204.0800000,204.6900000,204.0800000,204.4000000
